cluster_rank,cluster_count,cluster_id,motif_signature,event_signature,recommended_action,source_file,source_path,row_number,reaction_id,source_reaction_label,reaction_type,quality_level,quality_score,reasons,unclassified_motifs,outside_taxonomy_motifs,reaction_key,reaction_smiles
20,2,Alkyl-N(R)CO2R|Alkyl-NHCOR|Ar-Alkyl|Ar-OR|Ar-SO2NHR|R2CH-CONHR|R3C-OR|RCH2-CO2R -> R2CH-CO2H|R2CH-NH2|R2CH-OH|RCH2-CO2H|RCH2-OH || events:c_o_bond_formation|intermolecular_or_multi_component,Alkyl-N(R)CO2R|Alkyl-NHCOR|Ar-Alkyl|Ar-OR|Ar-SO2NHR|R2CH-CONHR|R3C-OR|RCH2-CO2R -> R2CH-CO2H|R2CH-NH2|R2CH-OH|RCH2-CO2H|RCH2-OH,c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,640,31-006-CAS-20342513,Amide_formation,Oxidation_alcohol,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R,|Alkyl-N(R)CO2R|Alkyl-NHCOR|Ar-Alkyl|Ar-OR|Ar-SO2NHR|R2CH-CONHR|R3C-OR|RCH2-CO2R|RCH2-OR -> R2CH-CO2H|RCH2-CO2H | spectators: Alkyl-CO2H|Alkyl-F|Alkyl-NRCOR|R2CH-CO2R|R2CH-CONR2|RCH2-CONHR|RCH2-NHR|R_acidic-H,Cc1c(C)c(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)CCN2C(=O)[C@H](NC(=O)[C@H](CC(=O)OC(C)(C)C)NC(=O)OCc3ccccc3)[C@@H]2[C@H]2COC(C)(C)O2)C(=O)OC(C)(C)C)c(C)c2c1OC(C)(C)C2.O=C(O)C(F)(F)F>>N=C(N)NCCC[C@H](NC(=O)CCN1C(=O)[C@H](OC(=O)[C@@H](N)CC(=O)O)[C@@H]1[C@H](O)CO)C(=O)O.O=C(O)C(F)(F)F
21,2,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Alkenyl-CO2R|Ar-Alkyl|Ar-CO2R|R2CH-NHR|RCH2-NHR || events:c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Alkenyl-CO2R|Ar-Alkyl|Ar-CO2R|R2CH-NHR|RCH2-NHR,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,675,31-017-CAS-10537147,Amide_formation,Alkylation_friedel_crafts,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Ar-Alkyl | spectators: Alkenyl-LactamN|Alkenyl-SR|Alkyl-NRCOR|Ar-Alkyl|Ar-NHCOR|R2CH-CONR2|R2CH-OH|R_acidic-H | events: Ann+LGDisp+C-O+C-C,CC(C)c1oc(=O)oc1CBr.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>CC(C)c1oc(=O)oc1COC(=O)C1=C(S[C@@H]2CN[C@H](C(=O)Nc3cccc(C(=O)OCc4oc(=O)oc4C(C)C)c3)C2)[C@H](C)[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12
21,2,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Alkenyl-CO2R|Ar-Alkyl|Ar-CO2R|R2CH-NHR|RCH2-NHR || events:c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Alkenyl-CO2R|Ar-Alkyl|Ar-CO2R|R2CH-NHR|RCH2-NHR,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,701,31-017-CAS-5959281,Amide_formation,Alkylation_friedel_crafts,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Bn-Br|Inorganic -> Ar-Alkyl | spectators: Alkenyl-LactamN|Alkenyl-SR|Alkyl-NRCOR|Ar-Alkyl|Ar-NHCOR|R2CH-CONR2|R2CH-OH|R_acidic-H | events: Ann+LGDisp+C-O+C-C,CC(C)(C)c1oc(=O)oc1CBr.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCc3oc(=O)oc3C(C)(C)C)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)OCc5oc(=O)oc5C(C)(C)C)c4)C3)[C@H](C)[C@H]12
22,2,Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|Inorganic -> none || events:c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|Inorganic -> none,c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,676,31-017-CAS-10684971,Amide_formation,Michael_addition,high,1.0,missing_formed_motifs|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|R2CH-CONR2|R2CH-OH -> [] | bond_formed: C-O; C-O; C-O; C-O | bond_broken: C-C; C-N; C-Cl | spectators: Inorganic | events: LGDisp+C-O,CCOC(=O)OCCl.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>CCOC(=O)OCOC(=O)C1=C(S[C@@H]2CN[C@H](C(=O)Nc3cccc(C(=O)OCOC(=O)OCC)c3)C2)[C@H](C)[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12
22,2,Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|Inorganic -> none || events:c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|Inorganic -> none,c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,690,31-017-CAS-2400975,Amide_formation,Michael_addition,high,0.85,mapping_warning|missing_formed_motifs|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkenyl-LactamN|Alkenyl-SR|Alkyl-N(R)CO2R|Alkyl-NRCOR|Ar-CO2H|Ar-NHCOR|Inorganic|R2CH-CONR2|R2CH-OH|R_acidic-H -> [] | events: LGDisp+C-O,COC(=O)OCCl.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>COC(=O)OCOC(=O)C1=C(S[C@@H]2CN[C@H](C(=O)Nc3cccc(C(=O)OCOC(=O)OC)c3)C2)[C@H](C)[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12
23,2,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR || events:c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR,c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,693,31-017-CAS-3377108,Amide_formation,Michael_addition,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR | spectators: Alkenyl-LactamN|Alkenyl-SR|Alkyl-NRCOR|Ar-NHCOR|R2CH-CONR2|R2CH-OH|R_acidic-H | events: Ann+LGDisp+C-O,BrCCCCBr.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>C[C@@H](O)[C@H]1C(=O)N2C3=C(S[C@@H]4CN[C@@H](C4)C(=O)Nc4cccc(c4)C(=O)OCCCCOC3=O)[C@H](C)[C@H]12
23,2,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR || events:c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR,c_o_bond_formation|intermolecular_or_multi_component|leaving_group_displacement|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,700,31-017-CAS-5738677,Amide_formation,Michael_addition,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Inorganic,|Alkenyl-CO2H|Alkyl-N(R)CO2R|Ar-CO2H|Inorganic|RCH2-Br -> Alkenyl-CO2R|Ar-CO2R|R2CH-NHR|RCH2-NHR | spectators: Alkenyl-LactamN|Alkenyl-SR|Alkyl-NRCOR|Ar-NHCOR|R2CH-CONR2|R2CH-OH|R_acidic-H | events: Ann+LGDisp+C-O,BrCCCBr.C=CCOC(=O)N1C[C@@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C[C@H]1C(=O)Nc1cccc(C(=O)O)c1.[Na]>>C[C@@H](O)[C@H]1C(=O)N2C3=C(S[C@@H]4CN[C@@H](C4)C(=O)Nc4cccc(c4)C(=O)OCCCOC3=O)[C@H](C)[C@H]12
24,2,Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2|Ar-OSO2R || events:amidation_like|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2|Ar-OSO2R,amidation_like|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,711,31-022-CAS-15971856,Amide_formation,Amide_formation,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Ar-OSO2R|Ar-SO2Cl,|Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2 | spectators: Alkyl-AromN|Ar-Ar|Ar-NO2|HeteroAr-H | events: Amid+LGDisp+C-N,O=C(O)c1cccc(S(=O)(=O)Cl)c1.CC(C)(C)OC(=O)N1CCC(n2cncc2-c2ccc(O)cc2)CC1.CN.O=C(Cl)c1ccc([N+](=O)[O-])cc1>>CNC(=O)c1cccc(S(=O)(=O)Oc2ccc(-c3cncn3C3CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc2)c1
24,2,Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2|Ar-OSO2R || events:amidation_like|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2|Ar-OSO2R,amidation_like|c_n_bond_formation|intermolecular_or_multi_component|leaving_group_displacement,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,712,31-022-CAS-15971858,Amide_formation,Amide_formation,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-N(R)CO2R|Ar-OSO2R|Ar-SO2Cl,|Alkyl-N(R)CO2R|Ar-CO2H|Ar-COCl|Ar-OH|Ar-SO2Cl|CH3-NH2 -> Alkyl-NHCOR|Alkyl-NRCOR|Ar-CONHR|Ar-CONR2 | spectators: Alkyl-AromN|Ar-Ar|Ar-NR2|CH3-NR2|HeteroAr-H | events: Amid+LGDisp+C-N,O=C(O)c1cccc(S(=O)(=O)Cl)c1.CC(C)(C)OC(=O)N1CCC(n2cncc2-c2ccc(O)cc2)CC1.CN.CN(C)c1ccc(C(=O)Cl)cc1>>CNC(=O)c1cccc(S(=O)(=O)Oc2ccc(-c3cncn3C3CCN(C(=O)c4ccc(N(C)C)cc4)CC3)cc2)c1
25,2,RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,748,31-091-CAS-13734666,Anhydride coupling,Claisen_condensation,high,0.85,motif_outside_reaction_taxonomy,,Indole,|RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H | bond_formed: C-C(ar); C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar) | bond_broken: C-O | spectators: AromN-H|HeteroAr-Br|HeteroAr-H|Indole|R_acidic-H | events: Ann+C-C,CCC(=O)OC(=O)CC.Brc1ccc2[nH]ccc2c1>>CCC(=O)c1c[nH]c2ccc(Br)cc12.CCC(=O)c1cc2cc(Br)ccc2[nH]1.CCC(=O)n1ccc2cc(Br)ccc21
25,2,RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,757,31-091-CAS-18341568,Anhydride coupling,Claisen_condensation,high,0.85,motif_outside_reaction_taxonomy,,Indole,|RCH2-CO2R -> Ar-COR|HeteroAr-Br|Indole|R_acidic-H | bond_formed: C-C(ar); C-C(ar); C-C(ar) | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar) | bond_broken: C-O | spectators: AromN-H|HeteroAr-Br|HeteroAr-H|Indole|R_acidic-H | events: Ann+C-C,CCC(=O)OC(=O)CC.Brc1ccc2[nH]ccc2c1>>CCC(=O)c1c[nH]c2ccc(Br)cc12.CCC(=O)c1cc2cc(Br)ccc2[nH]1.CCC(=O)n1ccc2cc(Br)ccc21
26,2,Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,755,31-091-CAS-18341546,Anhydride coupling,Claisen_condensation,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Indole,|Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H | spectators: AromN-H|HeteroAr-Cl|HeteroAr-H|Indole|R_acidic-H | events: Ann+C-C,CC(=O)OC(C)=O.Clc1ccc2[nH]ccc2c1>>CC(=O)c1c[nH]c2ccc(Cl)cc12.CC(=O)c1cc2cc(Cl)ccc2[nH]1.CC(=O)n1ccc2cc(Cl)ccc21
26,2,Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H || events:c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H,c_c_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,772,31-091-CAS-1986968,Anhydride coupling,Claisen_condensation,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Indole,|Alkyl-CO2R -> Ar-COR|HeteroAr-Cl|Indole|R_acidic-H | spectators: AromN-H|HeteroAr-Cl|HeteroAr-H|Indole|R_acidic-H | events: Ann+C-C,CC(=O)OC(C)=O.Clc1ccc2[nH]ccc2c1>>CC(=O)c1c[nH]c2ccc(Cl)cc12.CC(=O)c1cc2cc(Cl)ccc2[nH]1.CC(=O)n1ccc2cc(Cl)ccc21
27,2,Ar-CO2R|AromN-H -> Pyrazole || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CO2R|AromN-H -> Pyrazole,c_n_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,766,31-091-CAS-19633315,Anhydride coupling,Claisen_condensation,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Pyrazole,|Ar-CO2R|AromN-H -> Pyrazole | spectators: Ar-CHO|HeteroAr-Br|HeteroAr-H|Pyrazole,O=Cc1cc(Br)cc2[nH]ncc12.O=C(OC(=O)c1ccccc1)c1ccccc1>>O=Cc1cc(Br)cc2c1cnn2C(=O)c1ccccc1
27,2,Ar-CO2R|AromN-H -> Pyrazole || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CO2R|AromN-H -> Pyrazole,c_n_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,767,31-091-CAS-19633316,Anhydride coupling,Claisen_condensation,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Pyrazole,|Ar-CO2R|AromN-H -> Pyrazole | spectators: HeteroAr-Br|HeteroAr-H|Pyrazole,COC(=O)c1cc(Br)cc2[nH]ncc12.O=C(OC(=O)c1ccccc1)c1ccccc1>>COC(=O)c1cc(Br)cc2c1cnn2C(=O)c1ccccc1
28,1,R3C-OR -> Alkyl-COR|R_acidic-H || events:none,R3C-OR -> Alkyl-COR|R_acidic-H,none,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,4,31-006-CAS-6529633,Acetal ketal formation,Unknown,high,0.75,unknown_reaction_type,,,|R3C-OR -> Alkyl-COR|R_acidic-H | spectators: Inorganic,COC(C)(C)OC.O=C=O>>CC(C)=O.COC(=O)OC
29,1,CH3-OH|R2CH-CHO|R_acidic-H -> Ar-Alkyl|Benzofuran|HeteroAr-H|R2CH-OR || events:c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,CH3-OH|R2CH-CHO|R_acidic-H -> Ar-Alkyl|Benzofuran|HeteroAr-H|R2CH-OR,c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,38,31-087-CAS-1863275,Acetal ketal formation,Reduction_carbonyl,high,0.85,motif_outside_reaction_taxonomy,,Benzofuran,|CH3-OH|R2CH-CHO -> Ar-Alkyl | bond_formed: C-O; C-O | bond_formed_labeled: C-O; C-O | spectators: Ar-OR | events: Ann+C-O,CO.CCCCC(C=O)Oc1ccccc1>>CCCCc1cc2ccccc2o1.CCCCC(Oc1ccccc1)C(OC)OC
30,1,Alkyl-H|Ar-CHO|R2CH-OH -> Ar-Alkyl|R2CH-OR || events:c_o_bond_formation|intermolecular_or_multi_component,Alkyl-H|Ar-CHO|R2CH-OH -> Ar-Alkyl|R2CH-OR,c_o_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,45,31-208-CAS-11186874,Acetal ketal formation,Reduction_carbonyl,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-H,|Alkyl-H|Ar-CHO|R2CH-OH -> Ar-Alkyl,O=Cc1ccccc1.CC(C)O.CC(C)(C)OO>>CC(C)OC(OOC(C)(C)C)c1ccccc1
31,1,Alkyl-H|R2CH-CHO|RCH2-OH|R_acidic-H -> RCH2-OR || events:c_o_bond_formation|intermolecular_or_multi_component,Alkyl-H|R2CH-CHO|RCH2-OH|R_acidic-H -> RCH2-OR,c_o_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,48,31-208-CAS-2047596,Acetal ketal formation,Event:C-O,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-H,|Alkyl-H|R2CH-CHO|RCH2-OH|R_acidic-H -> RCH2-OR | spectators: Ar-Alkyl,CC(C)C=O.CC(C)(C)OO.OCCCc1ccccc1>>CC(C)C(OCCCc1ccccc1)OOC(C)(C)C
32,1,Alkyl-H|RCH2-CHO|RCH2-OH|R_acidic-H -> RCH2-OR || events:c_o_bond_formation|intermolecular_or_multi_component,Alkyl-H|RCH2-CHO|RCH2-OH|R_acidic-H -> RCH2-OR,c_o_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,50,31-208-CAS-4142771,Acetal ketal formation,Event:C-O,high,0.85,mapping_warning|motif_outside_reaction_taxonomy,,Alkyl-H,|Alkyl-H|RCH2-CHO|RCH2-OH|R_acidic-H -> RCH2-OR | spectators: Ar-Alkyl,CCCC=O.CC(C)(C)OO.OCCCc1ccccc1>>CCCC(OCCCc1ccccc1)OOC(C)(C)C
33,1,Alkenyl-H|R2CH-OH|RCH2-OH|Unclassified-Reactant -> RCH2-CHO|RCH2-OR|R_acidic-H || events:c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkenyl-H|R2CH-OH|RCH2-OH|Unclassified-Reactant -> RCH2-CHO|RCH2-OR|R_acidic-H,c_c_bond_formation|c_o_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,60,31-266-CAS-11938840,Acetal ketal formation,Oxidation_alcohol,medium,0.7,mapping_warning|unclassified_motif,Unclassified-Reactant,,|Alkenyl-H|R2CH-OH|RCH2-OH|Unclassified-Reactant -> RCH2-CHO | spectators: Alkyl-H | events: Ann+C-O+C-C,CC(O)CO.C=CCCCCCC.[C-]#[O+]>>CCCCCCCC.CCCCCCCCC=O.CCCCCCCCC1OCCCO1
34,1,none -> Acyl-Cl || events:intramolecular_likely,none -> Acyl-Cl,intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,166,31-371-CAS-21966753,Acyl Halides formation,Unknown,high,1.0,unknown_reaction_type,,,|[] -> Acyl-Cl | bond_formed: C-Cl; C-Cl | bond_formed_labeled: C-Cl; C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Furan|HeteroAr-H,Cc1ccc(C)c2/c(=C/C(=O)O)o/c(=C\C(=O)O)c12>>Cc1ccc(C)c2/c(=C/C(=O)Cl)o/c(=C\C(=O)Cl)c12
35,1,Ar-CO2H -> Ar-COCl|Inorganic || events:intramolecular_likely,Ar-CO2H -> Ar-COCl|Inorganic,intramolecular_likely,tighten_or_expand_slot_constraints,reaction_dataset_10x100_sample.csv,C:\Git-softwares\Condition-agent\results\reaction_dataset_10x100_sample.csv,177,31-371-CAS-22069856,Acyl Halides formation,Acyl_Halides_formation,high,1.0,motif_outside_reaction_taxonomy,,Inorganic,|Ar-CO2H -> Ar-COCl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Ar|HeteroAr-H|Pyridine,O=C(O)c1cc(-c2ccccn2)nc(-c2ccccn2)c1>>Cl.O=C(Cl)c1cc(-c2ccccn2)nc(-c2ccccn2)c1
